Year,line_no,Annual_APC_Boardings,AVG_Daily_APC_Boardings_MF,AVG_Daily_APC_Boardings_Sat,AVG_Daily_APC_Boardings_SunHol,Annual_Service_Cost,Annual_Revenue_Hours,Annual_Service_Hours,Service_Cost_Per_APC_Boarding,Average_APC_Boarding_Per_Revenue_Hour,Average_Passenger_Turnover,Perc_Trips_w_Overcrowding,Average_Passenger_Load_Bi_Directional,Average_Peak_Load_Factor,Average_Capacity_Utilization,Percentage_of_Revenue_Hours_with_Overcrowding,Annual_Revenue_Hours_with_Overcrowding,On_Time_Performance_Percentage,Bus_Bunching_Percentage,AVG_speed_km_per_hr
2018,402,994909.269870358,3206.29273826154,1903.36624897538,1499.75126787564,2367125.8625,21369.1225,22544.0558333333,2.37923792066833,46.5582650794556,51.459924803617,1.126932820826,20.6322510605964,41.2645021211928,20.0795454259836,1.205153,257.5192952475,75.684215082307,0.393679796644,23.0251452341043
2014,403,1758319.39483874,5276.40145632246,4253.3099779494,3489.09035909446,3866110.5,35276.4666666667,36820.1,2.19875325913388,49.8439770471744,69.2816118803865,5.507375287228,27.0790449568038,50.8774020253405,NULL,6.637292,2341.3696456,80.628338278931,0.868716156242,22.6475988784549
2015,403,1710821.39912992,5160.10323937684,4099.41386554622,3364.81118266979,3770571,34812.8833333333,35910.2,2.20395361077293,49.1433410656857,70.6293066785706,2.863613120023,26.3631020442473,51.3123931898438,NULL,3.354653,1167.8329843,82.260835640385,0.603843561664,22.7496658954539
2016,403,1820762.31792225,5453.58295220847,4426.58349260802,3595.13591269842,3793032.25,35094.5666666667,36124.1166666667,2.08321108837995,51.8816013662775,77.4440767114475,3.864406779661,26.5783485878073,52.3693041703452,22.4616196501828,4.095077,1437.122505,82.145634735462,0.636445394258,22.694693145401
2017,403,1948039.99716921,5799.61979027939,4884.30544011543,3875.99380473807,3749858,34629.15,35712.9333333333,1.92493891575589,56.2543405532393,83.4974936691075,9.096980040068,28.1946213378833,56.2208012615236,23.7802600034895,10.286022,3561.954369,81.321819993357,0.783783325558,22.6210486109547
2018,403,2139038.06367929,6363.5857513372,5285.32661056891,4334.79681270118,3947585.25,36240.1333333333,37596.05,1.84549556037815,59.0240119705029,90.6623470020618,8.339114749549,28.4183475534634,56.6287999486499,23.2799053035305,9.492894,3440.20337706667,83.359549512666,0.690418924276,22.4232466112954
2014,404,436082.126910878,1336.76968859589,964.078250915752,839.125175644029,1801203.25,16587.55,17154.3166666667,4.13042208989251,26.2897249389378,34.0055073087496,0.025849812588,13.0941660315927,26.1883320631855,NULL,0.040826,6.7677204,77.334074309304,0.091652853238,31.1620883765944
2015,404,358605.086065831,1086.44830140618,795.448482726424,749.912646370024,1577080.75,14119.1166666667,15019.8166666667,4.39782036362554,25.3985496778597,27.0066122259469,0,11.0090977381353,22.0181954762705,NULL,0,0,77.644354025041,0.161806367954,25.7588378545756
2016,404,367038.184149795,1130.43901107537,735.514428571429,741.880555555556,1534869,13910.2833333333,14617.8,4.18176927165047,26.3861041040234,28.0902209680247,0.025960539979,11.0889787393292,22.1779574786584,10.203090117916,0.021824,3.03244176666667,77.505899680329,0.303702690159,25.6622082294177
2017,404,400298.289480499,1214.69062399743,865.226373737374,820.49137984056,1487470.25,13748.75,14166.3833333333,3.71590458687799,29.1152497121919,30.9825458710418,0.07767995857,12.510457429788,25.0209148595759,11.8255515042312,0.107047,14.7111625,77.531067893,0.370249466176,25.1548270514839
2018,404,425234.460602459,1303.22996033086,908.773756318468,854.066085858586,1556293.1125,14454.4891666667,14821.8391666667,3.65984711186175,29.4188508289236,32.6632951990119,0.06470816617,13.0702978848199,26.1405957696398,11.9669854151014,0.112452,16.2468458233333,81.42894123738,0.247429753146,24.6803272994674
2014,405,516605.8852841,1633.87076494592,1035.89326923077,877.028590944575,2341475.5,21842.9666666667,22299.7666666667,4.53242126483391,23.6509029733797,48.0173751378392,0.01465845793,11.6917586332649,23.3835172665298,NULL,0.013446,2.92695753333333,73.652985275875,0.097708649689,27.7855952750453
2015,405,528705.189899587,1663.18209610628,1057.51851851852,933.916198282592,2344161.75,21868.8333333333,22325.35,4.43377858735453,24.17619549433,48.2324791010807,0.01465845793,11.8688145704986,23.7376291409972,NULL,0.017472,3.805177,73.84246976067,0.103026878872,28.0377996818103
2016,405,546663.524242423,1755.41012554112,1048.9213836478,855.252658730159,2309571.25,21537.2166666667,21995.9166666667,4.2248497431773,25.3822735176593,49.4693537693538,0,11.9449995774996,23.8899991549992,12.8325085719806,0,0,70.089909277064,0.313679992174,28.2494593466808
2017,405,626319.155626821,2002.02213745397,1227.05166378066,971.312966177721,2234510.25,20821.0333333333,21281.05,3.56768626653882,30.0810793393293,54.2787085583237,0.175669740887,13.4951559617033,26.9903119234067,13.9756321435295,0.219612,45.7229892,68.634312427378,0.392120600924,27.803680319447
2018,405,696306.029414048,2231.76245304303,1354.43413739039,1073.74893745144,2323536.25,21469.2166666667,22128.9166666667,3.33694690530727,32.4327636273353,63.2307690085997,0.102369113775,15.0220660381427,30.0441320762853,15.5026489533375,0.132341,28.40377365,74.211530395486,0.111057336202,27.4171519621215
2014,406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016,406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,406,647068.843941954,6021.02756474293,4423.37181919386,3800.55330035462,1505397.13333333,13727.7322222222,14337.1155555556,2.32648681423514,47.1358876664632,52.0033942137489,3.58683926645,21.4029705410724,42.8059410821447,18.5469374375289,4.364858,599.188056035556,74.832222197612,2.465162529361,27.7481659749229
2014,407,1091812.90463579,3595.80690303645,1857.14242040011,1550.50447567005,3244503.5,29421.6833333333,30900.0333333333,2.97166619502661,37.1091243239241,73.4150129230593,0.949227373068,18.4382686298249,36.8765372596499,NULL,1.372774,403.871447116667,82.199832073887,0.244024931204,24.9997992352397
2015,407,1121090.01793271,3668.13195744514,1837.17913165266,1730.46545667447,3246103,29386.1833333333,30915.2666666667,2.89548827308783,38.1502424188935,74.1167206467947,0.905077262693,18.2277283451085,36.4554566902171,NULL,1.346258,395.596800033333,83.537064166422,0.349479998959,25.0282751973543
2016,407,1219109.25828502,4032.18113790199,1966.18468104223,1710.71976190476,3257222.5,29602.8166666667,31021.1666666667,2.67180523637569,41.1822047885653,81.961865082138,0.9009009009,19.2057198010902,38.4114396021804,18.4061239242451,1.202207,355.885061966667,80.801055002509,0.575325074464,25.0281906516978
2017,407,1396599.25400641,4582.1242832063,2344.27236868687,2005.0058549829,3264269.75,29731,31088.2833333333,2.33729879250316,46.9745132691943,89.7924512650657,1.673271686481,21.1898091611446,42.3796183222893,19.0786667583428,2.401164,713.871041,76.712836429332,0.459140537002,24.8480845210423
2018,407,1452194.36315325,4751.66923570768,2503.90745392428,2124.27948338698,3306808.25416667,30138.2286111111,31493.4119444444,2.27711134134026,48.1844630582524,94.7724291345097,1.353284189679,21.3069041211659,42.6138082423319,19.3194242683096,1.841318,554.935203416389,78.823910803394,0.259992823905,24.563983237303
2014,408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016,408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,408,550295.226599103,5514.0038519055,2918.55208187622,2348.64256233103,1004417.75,9390.55,9565.88333333333,1.82523434958256,58.6009580481551,60.328909482537,5.519342065184,25.2997239425072,50.5994478850146,24.8577941711053,6.72858,631.84315675,83.403002900528,1.582576750588,24.6958493395038
2014,410,5810587.28752215,18067.0605371043,12722.2525579749,10099.4149491484,10761656.5,97214.3166666667,102491.966666667,1.85207724580783,59.7709008997695,153.442038648217,11.004699831515,34.7726804853539,69.5453609707078,NULL,12.458395,12111.2512132833,76.373827879199,3.476523710943,28.701615338302
2015,410,5949547.04038015,18416.3423795703,12921.0547211452,10784.764831298,10799838,97519.35,102855.6,1.81523701328865,61.0088873683033,146.159416246684,7.451995685005,32.8487611257971,65.6975222515941,NULL,8.575965,8363.16193665,74.734940675387,4.741708616051,28.6690710250518
2016,410,5781810.56524201,17881.394584056,12302.5592900287,10676.2657253857,11026288,100383.983333333,105012.266666667,1.90706490217541,57.5969429908258,133.300216002043,5.856069592724,30.5095361728277,61.0190723456554,31.2019443920005,7.204201,7231.8629273,69.824283678961,7.382633811217,28.7305405544534
2017,410,6183130.22722048,19162.1920677129,13752.1623323639,10874.6896438199,12249441.75,111906.783333333,116661.35,1.98110686656304,55.2525060862752,143.341378955674,6.833662113373,31.1665060491786,62.3330120983573,31.1257541955409,7.819024,8749.99138883333,71.565474083782,9.98148713273,28.8531129865278
2018,410,5966584.70833532,18506.7931979157,12815.3320133976,10747.2497174767,11365802,104623.366666667,108245.733333333,1.90490918265553,57.029179029815,106.186780057858,4.632724446171,29.1208440580267,58.2416881160533,34.2365570700716,5.588478,5846.7722228,60.224124714436,10.915689493157,29.0905715004933
2014,412,121887.395758167,487.549583032669,NULL,NULL,598606.65,5657.68333333333,6480.05,4.91114480112182,21.5436935185192,17.5069290523314,0.019841269841,7.50531368763885,18.22138011055,NULL,0.029146,1.64638585,88.780458954341,0.130865137527,30.1674117097763
2015,412,135819.63750844,543.278550033759,NULL,NULL,603400.85,5740.88333333333,6549.18333333333,4.44266279213493,23.658316956178,19.5236564626933,0.039682539682,8.0897763868352,19.5494240964829,NULL,0.060903,3.49619795,89.950190448285,0.195153024292,30.0980596168528
2016,412,149414.12622299,579.765222840678,81.9871794871795,NULL,610941.4,5917.16666666667,6640.95,4.08891324698585,25.2509578722345,19.4513984833134,0.017199862401,8.23606697986761,20.496581283575,11.1513835610006,0.030673,1.810653,89.180219050779,0.12837830295,30.0419536477284
2017,412,152810.669375278,589.958579295042,89.6413194444444,NULL,620558.1,6073.63333333333,6708.06666666667,4.06096055031348,25.1596797153726,18.8280293698913,0.085557837097,7.91317608278178,18.8113060810906,10.3718007403652,0.124538,7.5616735,90.993370344418,0.090342494851,29.9824706164563
2018,412,146126.718551165,568.45975515704,72.7321428571429,NULL,618323.3,6109.86666666667,6668.53333333333,4.23141849848288,23.9165151259981,17.8808736440587,0.067957866123,7.02102968278818,16.4959884787098,9.1179505061808,0.094542,5.773824,92.676876617773,0.045136538027,29.9997604361797
2014,413,113423.452088652,355.362993539793,253.148148148148,187.196721311475,739013.4,10225.8333333333,11142.5333333333,6.51552554953437,11.0918541688846,32.8238540916727,0,6.00048846516007,24.3132209274953,NULL,0,0,74.655355249204,0.378146448048,27.5540641855463
2015,413,65912.8341747494,212.58449798932,NULL,209.290322580645,528068.8,7347.33333333333,7947.9,8.01162332968377,8.97098732076255,36.5716506276726,0.090307043949,6.04515677980458,24.4914544733479,NULL,0.081815,6.01011866666667,68.940026231071,0.651202392591,26.9675069769135
2016,413,115494.798851149,356.475041558441,263.038461538462,206.333333333333,571499.6,7892.28333333333,8602.2,4.94827131338231,14.6338890753393,34.9600396449971,0.025627883136,6.04081423445852,24.6670632886676,12.7482288533835,0.013919,1.09702738333333,69.289776979494,0.55620240737,26.9091703985003
2017,413,109755.824026382,346.949745164088,265.899509803922,153.7125,602011.4,8176.26666666667,9060.16666666667,5.48500642531092,13.423708949445,32.111647455613,0,5.32885475237275,21.7958870834812,11.512435268401,0,0,69.934212917529,0.230060142326,26.5702964442667
2018,413,97123.9308763695,310.882060013415,211.914743589744,134.789153439153,609310.2,8306.23333333333,9172.78333333333,6.27353314988455,11.6928970062286,27.0290944682195,0,4.53171711627297,18.4100355277722,9.51173003770855,0,0,74.467559943582,0.213700944833,26.7960350034884
2014,414,44584.609052734,150.253751526252,135.022522522523,NULL,260470.1,3800,3946.51666666667,5.84215283107944,11.7327918559826,14.4882261353616,0,2.97593419312169,12.3997258046737,NULL,0,0,70.624628197501,0.00378451,21.1984227884165
2015,414,24891.3943839944,75.2193108693109,119.344444444444,NULL,245594.8,3617.78333333333,3721.13333333333,9.86665496561823,6.88028886491113,13.3706900087281,0,2.84962706535554,11.8734461056481,NULL,0,0,83.343069348243,0.00073954651,21.2966477362363
2016,414,44649.9628572408,145.904184762297,154.224842767296,NULL,248766.1,3640.88333333333,3769.18333333333,5.57147383963967,12.2634972805796,13.6356386765729,0,2.83180608509786,11.7991920212411,8.46438516807084,0,0,83.208323251875,0.001429490386,21.5948142682695
2017,414,45688.8687861846,153.607285319699,142.668803418803,NULL,248817.8,3618.3,3769.96666666667,5.4459172794236,12.6271643551349,14.6867555668576,0,3.11112837260796,12.9630348858665,8.9748093525176,0,0,86.484070221066,0.000696563157,21.0739147100875
2018,414,40532.2784466995,143.998447120131,87.1666666666667,NULL,250624,3629.33333333333,3797.33333333333,6.18331881662103,11.1679679775991,12.2702506260237,0,2.49047267683262,10.3769694868026,7.02680611924385,0,0,89.18093400852,0,20.2023951723936
2014,416,72434.3537712288,254.610081751582,111.809523809524,118.743902439024,392230.3,5368.26666666667,5942.88333333333,5.41497617606682,13.493061777463,31.1420177045177,0,6.43400488400488,26.8083536833537,NULL,0,0,73.76724004339,0.015408168952,24.8354956794852
2015,416,40150.6376307847,160.602550523139,NULL,NULL,261046.5,3277.91666666667,3955.25,6.50167756737811,12.2488280556608,35.7822385685791,0.053418803418,7.10714317210358,29.6130965504316,NULL,0.0695,2.27815208333333,69.094279661016,0.009179891447,24.2440301653731
2016,416,57689.3700686569,230.757480274627,NULL,NULL,272547,3317,4129.5,4.72438856024322,17.3920319772858,38.6467781557067,0.049603174603,7.86021825396825,32.7509093915344,16.4498607770459,0.063071,2.08971,66.942406742625,0.10930137731,24.2231180020535
2017,416,53207.5104916669,211.982113512617,NULL,NULL,296617.2,3612.2,4494.2,5.57472426841798,14.7299458755514,33.9347025417383,0.097847358121,6.57629182061273,27.4012159192196,14.5416856989713,0.123378,4.4538426,67.919443355546,0.027333031969,23.0052313755649
2018,416,44482.0332869959,177.928133147984,NULL,NULL,303283.2,3716.7,4595.2,6.81810559430212,11.9681527395259,26.2699275048203,0.097847358121,4.99975492675502,20.8323121948126,10.0664966453597,0.116813,4.3411056,76.328079392877,0.006712864947,22.1889792094148
2014,418,63499.9079603572,253.999631841429,NULL,NULL,285170.05,3262.08333333333,4214.91666666667,4.4908734383998,19.4660594079521,42.1795875366903,2.378815080789,10.0964767038891,42.0686529328712,NULL,2.530496,82.5437566666667,79.54834156669,0.126739499632,32.4858231967129
2015,418,93383.7014839735,373.534805935894,NULL,NULL,451738,3445.76666666667,4302.26666666667,4.83743943344896,27.1009939202616,26.2198280314457,0.046296296296,12.29661070404,24.59322140808,NULL,0.055318,1.90550896666667,88.156048273926,0.239435941861,31.7098998118016
2016,418,110210.503246753,440.842012987013,NULL,NULL,447823.25,3624.71666666667,4264.98333333333,4.06334457068358,30.4052739515511,28.461004784689,0.073099415204,12.7549441786284,25.5098883572567,21.4552986691741,0.083574,3.02663841666667,83.406001538856,0.357854188097,31.3997082412288
2017,418,132741.224334929,528.849499342346,NULL,NULL,418390,3879.8,3984.66666666667,3.1519221108307,34.2134193347412,32.1665159828855,0.504686373467,14.6116874475612,29.2233748951224,24.5577088346136,0.624866,24.2409904,85.023675806629,0.136294703702,31.2600098710789
2018,418,163903.927058556,654.336974900891,NULL,NULL,405322.75,3772.3,3860.21666666667,2.47292885090663,43.4493351691425,35.5900720967912,2.739726027397,15.1582823603023,30.3165647206045,23.8805400633504,2.882281,108.7252306,84.750924515988,0.285679946007,31.3141030982426
2014,430,1210464.18688795,3747.30386183753,2780.99175824176,2072.29754098361,2753054.5,24596.45,26219.5666666667,2.2743791429947,49.212963126303,98.6818876377535,4.505971769815,30.8467113130531,61.6934226261061,NULL,4.650721,1143.90710015,73.453919555501,0.374319573875,24.2666985536546
2015,430,1261321.62770146,3906.21372032967,2934.41760037348,2214.96557377049,2749325.25,25009.1833333333,26184.05,2.17971783692488,50.4343388942381,105.693911394539,5.659609120521,32.7456055836475,65.491211167295,NULL,6.058757,1515.23139061667,70.602140586649,0.511424160328,24.2156122798294
2016,430,1452315.81416528,4529.64048332778,3075.85333333333,2560.29111111111,2784505.5,25101.9166666667,26519.1,1.91728649708356,57.8567698017195,111.980031948882,9.59797657082,35.3183439829606,70.6366879659212,49.3507817952312,9.582803,2405.46647033333,66.512583461736,1.003784536345,24.1848097119316
2017,430,1529668.86003417,4664.08828996468,3401.72666666667,3017.28468720822,3009483.75,26464.6166666667,28661.75,1.96740865204824,57.8005296392921,113.314984426464,7.719054242002,34.4952843352752,68.9905686705506,48.6250255132122,8.651073,2289.45398783333,66.209402766414,1.109884082891,24.0885549030095
2018,430,1917194.91953119,5946.01264059564,4197.57945254532,3348.55907527658,3265480.75,29476.1833333333,31099.8166666667,1.7032596512401,65.0421697358328,131.389276147284,16.336134453781,36.9316494522602,73.8632989045202,50.3690952711842,18.071717,5326.84742345,72.316221592111,0.668591629438,24.011506937211
2014,480,1028191.04597015,4112.76418388062,NULL,NULL,2746948.75,22962.7,26161.4166666667,2.67163263166536,44.7765744433431,56.7131755737933,5.534022394487,33.0796065421302,44.4369631873823,NULL,6.310948,1449.1530343,89.848339412555,1.583097953136,28.1722502524524
2015,480,956836.518636984,3827.34607454794,NULL,NULL,2691577,22505.6,25634.0666666667,2.81299568690601,42.5154858629401,58.6278180281254,8.720930232558,31.3820483283749,46.7344790066756,NULL,9.764631,2197.5818176,91.856185347332,1.272200715151,27.9207260016193
2016,480,923495.657570663,3693.98263028265,NULL,NULL,2538397.75,21999.9166666667,24175.2166666667,2.74868401295733,41.9772343487966,63.1123615302691,8.387166236003,29.2942047761096,51.3771035932868,42.1021545577644,9.170914,2017.59035758333,88.576386086675,1.75948433346,27.8804930049384
2017,480,921106.060001673,3669.74525897081,NULL,NULL,2608455.5,22421,24842.4333333333,2.83187312869841,41.0822916016981,64.5129294279761,8.549277824978,28.6113978922576,49.8824872961573,40.3782503603471,9.03728,2026.230612,86.568202907516,1.616390916396,27.9289124932415
2018,480,929290.230330808,3717.16092132323,NULL,NULL,2611323.75,22418.0666666667,24869.75,2.81001958782072,41.4527373902659,65.3850266218942,6.446474086661,26.8063567117206,49.1329938902087,40.3709917644164,7.012665,1572.08934306667,93.88131799081,1.159847816497,28.3280082782329
2014,501,1176875.36002812,3806.27134169978,2316.49855006105,1707.91147540984,3946190.5,33447.1166666667,37582.7666666667,3.35310826790164,35.1861528680285,75.8521311129251,0.172767519706,21.2234726601038,42.4469453202076,NULL,0.157188,52.5454202833333,76.545876428624,0.486454941569,28.9120366072459
2015,501,1208742.04068034,3911.80188706388,2398.21591970121,1693.71404933779,3883726,33463.4333333333,36987.8666666667,3.21303129145244,36.1212798650966,77.7981988132183,0.36832412523,21.52086647865,43.0417329572999,NULL,0.398592,133.351781833333,79.190845017806,0.379578535495,28.8508187428159
2016,501,1298366.05875172,4224.97268663857,2447.86341459903,1793.84376863877,3897234.75,33897.6666666667,37245.5,3.00164558656663,38.3025200973041,85.348561805468,1.157194060419,22.7736212419173,45.8935985172874,31.3099444131398,1.006861,341.281708,78.070884250568,0.58385985066,28.644397117102
2017,501,1393886.71988463,4514.30526045032,2673.4683968254,1977.35977601633,3893654.8,34613.3,37278.0333333333,2.79337965162784,40.2702637392167,84.4487021773739,1.852995676343,23.0531632746364,46.106326549273,29.4903335419659,1.770848,612.9323164,80.530786091461,0.771223674395,28.3241544844625
2018,501,1520625.14780442,4981.11862101127,2842.5272963148,2055.99427460941,3922633.75,34816.7833333333,37358.4166666667,2.57961914917938,43.6750613417117,97.3592183713596,9.921697918813,28.3050489040527,56.6100978081054,35.2394998730286,10.085336,3511.37704951667,80.422073470201,0.720956444132,28.3510194708447
2014,502,2828104.62954125,8912.95854559314,5947.0251227405,4728.3992365103,6673077.25,58294.4833333333,63553.1166666667,2.35955812253044,48.514104042571,87.5647072263638,9.241206316629,30.9675172153211,61.9350344306421,NULL,10.570618,6162.07665523333,86.794322006296,2.942182048896,27.5049797746707
2015,502,2616319.51395637,8265.09096084267,5420.94960529666,4267.11984495468,5961250.75,52207.0166666667,56773.8166666667,2.27848728651092,50.1143271729381,88.3305895343191,9.058776580582,30.1765539761038,60.3531079522077,NULL,10.339442,5397.89228123333,85.820242244823,3.038302626383,26.3859895214871
2016,502,2694411.57894627,8483.97686643085,5540.23206465965,4455.69049297108,5956975.5,52238.4666666667,56733.1,2.21086323505544,51.5790709581752,93.1747875945635,13.034895198281,33.2732107874063,66.5464215748125,39.7638719929111,13.661309,7136.45364673333,86.9080555913,3.278785914623,26.0313782598267
2017,502,2832338.51999663,8893.29969682713,5995.45002398049,4676.25073596713,6376345.5,55292.7,60727.1,2.25126532544831,51.2244567546282,88.0159862664176,9.007238883143,30.9667361622129,61.9334723244257,36.5517321681908,10.25904,5672.478093,81.663277470023,3.575326949761,25.7817318479281
2018,502,3175587.34753629,9970.36915178743,6883.09718550679,5239.21121016239,6700452.5,58532.5666666667,63813.8333333333,2.1099884105529,54.2533418296986,100.881704378558,23.623841333954,36.3986671056526,72.7973342113052,41.2397936449429,27.44881,16066.4871592,74.950006059871,3.729960076839,25.2075848795205
2014,503,310861.028571429,1795.93838604144,1272.63333333333,1288.5,1664346.25,15191.3333333333,15850.9166666667,5.35398810731778,20.4630509877186,51.7588870431894,1.004880849842,17.5524547803617,35.1049095607235,NULL,1.293619,196.515088,67.620227038183,0.679935358414,33.4702899542588
2015,503,618426.556889143,1902.05603254523,1403.49183673469,1169.41746031746,3163800.5,28907.7666666667,30131.4333333333,5.11588718944218,21.393093559256,54.4289404708021,0.0654343203,18.2128538375941,36.4257076751882,NULL,0.084607,24.4559706,71.1146065452,0.3432104004,33.7436886065339
2016,503,638991.631839826,1972.16366926407,1406.50404761905,1171.43333333333,3253071.5,29441.5,30981.6333333333,5.09094538630114,21.7037729680834,53.7757085137085,0.041666666666,18.3653461399711,36.7306922799422,23.3208271869215,0.050077,14.72075,70.039388420651,0.534895962348,33.6343347540151
2017,503,678278.006639051,2120.73326132699,1507.67833333333,1157.21379310345,3283773.5,29586.5666666667,31274.0333333333,4.84133860726444,22.925201639,56.2699284208368,0.080742834073,18.7116894476805,37.4233788953614,24.8967992791553,0.04564,13.4914744,70.76842215915,0.826570187879,33.259547541545
2018,503,739596.237441725,2294.47578624521,1676.39935897436,1335.75833333333,3343161.5,30008.8333333333,31839.6333333333,4.52025217375909,24.645951051359,59.9015228485732,1.009013857123,20.5897762677999,41.1795525355999,26.7432863659974,0.11935,35.8005381666667,72.042988226421,1.012683023433,32.4609842752982
2014,509,90057.2081554153,360.228832621661,NULL,NULL,560274.75,3113.03333333333,5335.95,6.22132044148106,28.929085721991,46.7771825396825,0,17.8932076719577,35.7864153439153,NULL,0,0,84.504913076341,0.139026011968,35.426682615448
2015,509,81622.7711186474,326.49108447459,NULL,NULL,538319.25,2992.98333333333,5126.85,6.59520918761133,27.271375089063,50.8044444444445,0.092592592592,18.6790740740741,37.3581481481481,NULL,0.089606,2.68171306666667,86.37532133676,0.08537472714,35.4168823446029
2016,509,89065.9805832943,355.983922333177,NULL,NULL,527107,2996.2,5020.06666666667,5.91816310276908,29.7263135248963,57.3835052559191,0.185185185185,20.9297364672365,41.8594729344729,23.0196989056327,0.201861,6.0463316,81.528730703259,0.425715999252,35.1394091744087
2017,509,96191.1567502545,382.936879483086,NULL,NULL,544516,3134.05,5185.86666666667,5.66076985032784,30.6922853018473,53.295396341672,0.342465753424,19.1917813160964,38.3835626321927,21.4939189137369,0.355501,11.14154775,78.998351195383,0.460585270907,34.5190149420837
2018,509,95507.2167471744,381.860866988698,NULL,NULL,534380,3163.93333333333,5089.33333333333,5.59517927754721,30.1862291916731,50.7722222222222,0,17.7449792074364,35.4899584148728,21.4212274929975,0,0,82.045524140042,0.480245131257,34.4718664540117
2014,531,372409.391448195,1215.34623245944,700.670512820513,526.851912568306,1681476.8,17187.1333333333,18058.55,4.51512995808514,21.6679177513524,43.2229486648155,0.015360983102,11.514093568851,27.9208266666318,NULL,0.018621,3.1968068,90.554682236694,0.095296486111,31.2858091534224
2015,531,427960.447758111,1390.22670531816,784.543230625584,652.099453551912,1732466.1,17622.0666666667,18513.3833333333,4.04819209129161,24.2854856841296,47.673204191952,0,11.7370050629524,29.1008966357973,NULL,0,0,91.821814549087,0.060613942337,31.4606999104575
2016,531,485502.715708295,1582.24757452149,879.725606469003,707.072748917749,1798380.25,18315.1833333333,19304.0333333333,3.70416105165624,26.5082094387059,55.819522975541,0.030057108506,14.0286088815023,34.3780406598419,17.8260524939182,0.029672,5.42129426666667,85.774928145036,0.240862058534,31.4792366509492
2017,531,588666.1018813,1904.82554081537,1045.84456565657,915.501303614418,2156607.6,21383.5333333333,23399.0333333333,3.66354983429106,27.5289444782107,62.1133911947751,0.180288461538,15.4310450075181,36.8109791707551,19.9984371142282,0.219097,46.829938,88.300153139356,0.169111706839,29.8953075697199
2018,531,647699.652099161,2109.87179880395,1148.86326462,952.799655076677,2153913.15,21426.2833333333,23422.2333333333,3.32548140641929,30.2292115726632,72.3670064952399,0.510817307692,17.7131303328216,42.6504174728046,21.786928646774,0.593976,127.250696716667,86.833238524482,0.361542593415,30.0671102026758
2014,555,708088.104913845,2480.40470536967,882.546703296703,690.073770491803,1994833.75,16814.2666666667,18998.4166666667,2.81721121447552,42.1123394169542,42.7169992405517,5.389696169088,21.2172867930337,42.4345735860675,NULL,5.537634,931.106830933333,94.413813506898,0.474372188905,72.2649801962485
2015,555,847010.836675765,2971.50934670306,1102.63725490196,785.229508196721,2178527.75,18135.1833333333,20747.8833333333,2.57201874600565,46.705391454131,48.5274479374547,11.772130595759,23.9192025050972,47.8384050101945,NULL,13.597326,2465.89528338333,94.368670161331,0.500104188372,70.8544768313458
2016,555,1045864.09919116,3691.84033615857,1185.13081761006,971.009696969697,2323240.5,18933.8166666667,22126.1,2.22135983231161,55.2378908914028,55.4841607088545,20.08740964868,27.1579772384028,54.3159544768056,48.7515732786052,21.477796,4066.54834221667,95.402504930461,0.451382358472,69.2265097595352
2017,555,1131461.17690071,4001.58168562227,1307.80880952381,951.487431693989,2730925.75,21921.5333333333,26008.8166666667,2.41362744542461,51.6141439422143,43.9114669734534,3.870178375941,21.5010767608552,43.0021535217103,38.0223061267352,3.452808,756.906702933333,94.174801569199,0.912776500154,68.9842362164681
2018,555,1172305.94792533,4114.54154564019,1529.31815284075,1006.17807057057,2929479,23733.9666666667,27899.8,2.49890312779219,49.3935954486608,46.0737827597645,6.009264547242,22.3311951995897,44.6623903991792,39.5549381373377,6.269181,1487.9061043,94.868178141011,0.96158679775,68.936249907704
2014,560/561,NULL,NULL,NULL,NULL,923771.2,12777.0333333333,13996.5333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.1672784223852
